Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Y Wang, J Wang, Y Qu, Y Qi",RIP-NeRF: Learning Rotation-Invariant Point-based Neural Radiance Field for Fine-grained Editing and Compositing,2023,… of the 2023 ACM International Conference …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3591106.3592276,,141,2023-06-20 11:11:40,,10.1145/3591106.3592276,,,,,,,0,0,0,4,1,"… and editable NeRF methods are still … implicit NeRFbased representation and the explicit point-based representation, we present a novel Rotation-Invariant Point-based NeRF (RIP-NeRF…",https://dl.acm.org/doi/pdf/10.1145/3591106.3592276,
0,"B Sen, G Singh, A Agarwal, R Agaram…",HyP-NeRF: Learning Improved NeRF Priors using a HyperNetwork,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2306.06093,,142,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… HyP-NeRF’s performance and suitability as a NeRF prior on the … -NeRF, a method for learning improved quality NeRF priors … encodings and MLP weights of a NeRF. 2. We propose a …",https://arxiv.org/pdf/2306.06093,
0,"A AlMughrabi, U Haroon, R Marques…",Pre-NeRF 360: Enriching Unbounded Appearances for Neural Radiance Fields,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.12234,,144,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,… of NeRF-based architectures yielding significantly superior outcomes compared to the prior work. Our solution overcomes several obstacles that plagued earlier versions of NeRF… -NeRF …,https://arxiv.org/pdf/2303.12234,
0,"J Fang, S Lin, I Vasiljevic, V Guizilini, R Ambrus…",NeRFuser: Large-Scale Scene Representation by NeRF Fusion,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2305.13307,,145,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"… , NeRF A and NeRF B, we render images at novel viewpoints, including those not well-covered by either input NeRF. Our … , a novel architecture for NeRF registration and blending that …",https://arxiv.org/pdf/2305.13307,
0,"Z Cheng, C Esteves, V Jampani, A Kar, S Maji…",LU-NeRF: Scene and Pose Estimation by Synchronizing Local Unposed NeRFs,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2306.05410,,147,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"… In this work, we propose a novel approach, LU-NeRF, that jointly … LU-NeRF estimates local pose and geometry for this … LU-NeRF pipeline outperforms prior attempts at unposed NeRF …",https://arxiv.org/pdf/2306.05410,
0,"J Deng, X Chen, S Xia, Z Sun, G Liu, W Yu…",NeRF-LOAM: Neural Implicit Representation for Large-Scale Incremental LiDAR Odometry and Mapping,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.10709,,151,2023-06-20 11:11:40,,,,,,,,,0,0,0,7,1,"… Although the recently developed neural radiance fields (NeRF… NeRF-based LiDAR odometry and mapping approach, NeRF-… Moreover, this joint optimization allows our NeRF-LOAM to …",https://arxiv.org/pdf/2303.10709,
0,"T Tao, L Gao, G Wang, P Chen, D Hao, X Liang…",LiDAR-NeRF: Novel LiDAR View Synthesis via Neural Radiance Fields,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2304.10406,,153,2023-06-20 11:11:40,,,,,,,,,0,0,0,7,1,"… ance field (NeRF) to enable jointly learning the geometry and … multiview LiDAR dataset, dubbed NeRF-MVL. It contains obser… -level NeRF-MVL show that our LiDARNeRF surpasses the …",https://arxiv.org/pdf/2304.10406,
0,"Y Fu, Z Ye, J Yuan, S Zhang, S Li, H You",Gen-NeRF: Efficient and Generalizable Neural Radiance Fields via Algorithm-Hardware Co-Design,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2304.11842,,155,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"… , Gen-NeRF highlights an accelerator micro-architecture dedicated to accelerating the resulting model workloads from our Gen-NeRF … Furthermore, our Gen-NeRF accelerator features a …",https://arxiv.org/pdf/2304.11842,
0,"H Liang, T Wu, P Hanji, F Banterle, H Gao…",Perceptual Quality Assessment of NeRF and Neural View Synthesis Methods for Front-Facing Views,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.15206,,156,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"… We present the first study on perceptual evaluation of NVS and NeRF variants. For this study, we collected two datasets of scenes captured in a controlled lab environment as well as in-…",https://arxiv.org/pdf/2303.15206,
0,"XJ Chao, H Leung",MP‐NeRF: Neural Radiance Fields for Dynamic Multi‐person synthesis from Sparse Views,2022,Computer Graphics Forum,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.14646,,157,2023-06-20 11:11:40,,10.1111/cgf.14646,,,,,,,0,0,0,2,1,"… ST-NeRF [ZLY*21] synthesizes multiple entities including human performers by neural layered representation. However, ST-NeRF … To tackle the above problems, we propose MP-NeRF …",https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.14646,
0,"B Xie, B Li, Z Zhang, J Dong, X Jin, J Yang…",NaviNeRF: NeRF-based 3D Representation Disentanglement by Latent Semantic Navigation,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2304.11342,,158,2023-06-20 11:11:40,,,,,,,,,0,0,0,7,1,"3D representation disentanglement aims to identify, decompose, and manipulate the underlying explanatory factors of 3D data, which helps AI fundamentally understand our 3D world. …",https://arxiv.org/pdf/2304.11342,
0,"BGA Gerats, JM Wolterink, IAMJ Broeders",Depth-Supervised NeRF for Multi-View RGB-D Operating Room Images,2022,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2211.12436,,159,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… , NeRF can provide real instead of simulated surgeries. This work shows how NeRF can be … In this paper, we show how NeRF can be used for view synthesis in the OR. We show that …",https://arxiv.org/pdf/2211.12436,"https://scholar.google.com/scholar?q=related:7XFDh2E3n70J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"S Liang, C Huang, Y Tian, A Kumar, C Xu",AV-NeRF: Learning Neural Fields for Real-World Audio-Visual Scene Synthesis,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2302.02088,,160,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,… Our AV-Bridge extracts density information from the visual NeRF to obtain a voxel grid and … NeRF and enforce audio NeRF learning acoustic-aware audio generation. In vanilla NeRF [16…,https://arxiv.org/pdf/2302.02088,
0,"X Liu, YW Tai, CK Tang",Clean-NeRF: Reformulating NeRF to account for View-Dependent Observations,2023,arXiv preprint arXiv:2303.14707,arxiv.org,https://arxiv.org/abs/2303.14707,,161,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… To address the above issues, we propose an extension to NeRF, dubbed as Clean-NeRF, … NeRF can contribute beyond novel view synthesis, such as NeRF object detection [21], NeRF …",https://arxiv.org/pdf/2303.14707,
0,"S Hu, F Hong, L Pan, H Mei, L Yang, Z Liu",SHERF: Generalizable Human NeRF from a Single Image,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.12791,,162,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"… For fair evaluation, we also compare with PixelNeRF [80], which is a generalizable NeRF reconstruction methods using single images as inputs. PixelNeRF is not specifically designed …",https://arxiv.org/pdf/2303.12791,
0,"T Li, LU Li, W Wang, Z Feng",Dehazing-NeRF: Neural Radiance Fields from Hazy Images,2023,arXiv preprint arXiv:2304.11448,arxiv.org,https://arxiv.org/abs/2304.11448,,163,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,"… Dehazing-NeRF, a method that can recover clear NeRF from hazy … NeRF model for both image dehazing and novel view synthesis. Different from previous approaches, Dehazing-NeRF …",https://arxiv.org/pdf/2304.11448,
0,"M Shahbazi, E Ntavelis, A Tonioni, E Collins…",NeRF-GAN Distillation for Efficient 3D-Aware Generation with Convolutions,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.12865,,166,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… up NeRF-GANs for high-resolution generation. In this study, we take a different approach to integrating NeRF-… control when learning from a pretrained NeRF-GAN without any additional …",https://arxiv.org/pdf/2303.12865,
0,"M Wysocki, MF Azampour, C Eilers, B Busam…",Ultra-NeRF: Neural Radiance Fields for Ultrasound Imaging,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2301.10520,,167,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… 2022) focuses on reconstruction of a spine using the NeRF algorithm (Li et al.… demonstrate that NeRF can render high-quality US images. However, they apply NeRF without considering …",https://arxiv.org/pdf/2301.10520,
0,"Z Yan, C Li, GH Lee",OD-NeRF: Efficient Training of On-the-Fly Dynamic Neural Radiance Fields,2023,arXiv preprint arXiv:2305.14831,arxiv.org,https://arxiv.org/abs/2305.14831,,169,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… In contrast, we propose OD-NeRF to efficiently train and render dynamic NeRFs on-the-fly … To tackle this challenge, we propose: 1) a NeRF model conditioned on the multi-view …",https://arxiv.org/pdf/2305.14831,
0,"M Masuda, Y Sekikawa, H Saito",Event-based Camera Tracker by ∇tNeRF,2023,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10146282/,,170,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,… Many NeRF-extention have been proposed [4] to model a complex … NeRF representation a novel candidate for representing 3D MAP for camera localization/tracking. Utilization of NeRF …,https://ieeexplore.ieee.org/iel7/6287639/6514899/10146282.pdf,
0,"S Fang, Y Wang, Y Yang, W Xu, H Wang…",PVD-AL: Progressive Volume Distillation with Active Learning for Efficient Conversion Between Different NeRF Architectures,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2304.04012,,173,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"Neural Radiance Fields (NeRF) have been widely adopted as practical and versatile representations for 3D scenes, facilitating various downstream tasks. However, different …",https://arxiv.org/pdf/2304.04012,
0,"GW Yang, ZN Liu, DY Li, HY Peng",JNeRF: An efficient heterogeneous NeRF model zoo based on Jittor,2023,Computational Visual Media,sciopen.com,https://www.sciopen.com/article_pdf/1610845615711469570.pdf,,175,2023-06-20 11:11:40,PDF,,,,,,,,0,0,0,4,1,"… JNeRF, an efficient heterogeneous NeRF model zoo based on Jittor [1]. We have analyzed existing NeRF methods, and summarized the main architecture of NeRF in 7 modules, as …",https://www.sciopen.com/article_pdf/1610845615711469570.pdf,"https://scholar.google.com/scholar?q=related:QSSebWJ5arIJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"D Han, J Ryu, S Kim, S Kim…",2.7 MetaVRain: A 133mW Real-Time Hyper-Realistic 3D-NeRF Processor with 1D-2D Hybrid-Neural Engines for Metaverse on Mobile Devices,2023,2023 IEEE International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10067447/,,176,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,A neural radiance field (NeRF) [1] uses a deep neural network (DNN) to create 3D models by training the DNN to memorize 3D scene geometry from a few photos. Prior work uses …,https://ieeexplore.ieee.org/iel7/10067248/10067251/10067447.pdf,
0,"A Levy, M Matthews, M Sela, G Wetzstein…",MELON: NeRF with Unposed Images Using Equivalence Class Estimation,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2303.08096,,177,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,… Pose estimation (training set) and novel view synthesis (test set) quality for competing methods on “NeRF-Synthetic” scenes. N is the replication order used with MELON. “NeRF” is our …,https://arxiv.org/pdf/2303.08096,
0,"T Zhang, M Johnson-Roberson",Beyond NeRF Underwater: Learning Neural Reflectance Fields for True Color Correction of Marine Imagery,2023,arXiv preprint arXiv:2304.03384,arxiv.org,https://arxiv.org/abs/2304.03384,,178,2023-06-20 11:11:40,,,,,,,,,0,0,0,2,1,"… WaterNeRF [11] utilizes mip-NeRF [19] to model the underwater scene. Based on depth estimation from mip-NeRF, WaterNeRF learns the absorption and backscatter coefficients by …",https://arxiv.org/pdf/2304.03384,
0,"Z Cui, L Gu, X Sun, Y Qiao, T Harada",Aleth-NeRF: Low-light Condition View Synthesis with Concealing Fields,2023,arXiv preprint arXiv:2303.05807,arxiv.org,https://arxiv.org/abs/2303.05807,,179,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… • We propose Aleth-NeRF, by our knowledge, the first NeRF … the transmittance function in vanilla NeRF by modeling Concealing … to darkness with minimal modification on vanilla NeRF. …",https://arxiv.org/pdf/2303.05807,
0,"X Zhou, Y He, FR Yu, J Li, Y Li",RePaint-NeRF: NeRF Editting via Semantic Masks and Diffusion Models,2023,arXiv preprint arXiv:2306.05668,arxiv.org,https://arxiv.org/abs/2306.05668,,182,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… a pre-trained diffusion model will guide the NeRF model to generate new 3D objects, which … NeRF. Experiment results show that our algorithm is effective for editing 3D objects in NeRF …",https://arxiv.org/pdf/2306.05668,
0,"T Jin, J Zhuang, J Xiao, J Ge, S Ye, X Zhang, J Wang",Prior-Driven NeRF: Prior Guided Rendering,2023,Electronics,mdpi.com,https://www.mdpi.com/2079-9292/12/4/1014,,183,2023-06-20 11:11:40,HTML,,,,,,,,0,0,0,7,1,"… NeRF can generate more detailed and realistic images than traditional methods. Conventional NeRF … To address these problems, we propose a prior-driven NeRF model that only …",https://www.mdpi.com/2079-9292/12/4/1014,
0,"S Pei, R Yang, Y Liu, W Xu…",Research on 3D reconstruction technology of large‐scale substation equipment based on NeRF,2023,"… Science, Measurement & …",Wiley Online Library,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/smt2.12131,,185,2023-06-20 11:11:40,,10.1049/smt2.12131,,,,,,,0,0,0,5,1,"… NeRF establishes the connection between 2D projection view and 3D model using neural … of NeRF in power scenes is verified, and an application scheme based on NeRF and its …",https://ietresearch.onlinelibrary.wiley.com/doi/pdf/10.1049/smt2.12131,"https://scholar.google.com/scholar?q=related:cUolH0PfuOAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"Q Tan, T Liu, Y Xie, S Yu, B Zhang",Enhance-NeRF: Multiple Performance Evaluation for Neural Radiance Fields,2023,arXiv preprint arXiv:2306.05303,arxiv.org,https://arxiv.org/abs/2306.05303,,186,2023-06-20 11:11:40,,,,,,,,,0,0,0,5,1,"… NeRF were introduced, there remains considerable room for exploration and experimentation. NeRF-… Our approach, coined Enhance-NeRF, which adopts joint color to balance low and …",https://arxiv.org/pdf/2306.05303,
0,"P Martin, A Rodrigues, J Ascenso…",NeRF-QA: Neural Radiance Fields Quality Assessment Database,2023,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2305.03176,,187,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,… quality evaluation study for NeRF based view synthesis con… assessed the quality of NeRF synthesized views for 360 … – NeRF-QA – containing videos synthesized with seven NeRF …,https://arxiv.org/pdf/2305.03176,
0,"Y Zhao, S Wu, J Zhang, S Li, C Li, Y Lin",Instant-NeRF: Instant On-Device Neural Radiance Field Training via Algorithm-Accelerator Co-Designed Near-Memory Processing,2023,arXiv preprint arXiv:2305.05766,arxiv.org,https://arxiv.org/abs/2305.05766,,188,2023-06-20 11:11:40,,,,,,,,,0,0,0,6,1,"… -bound inefficiency in NeRF training. … NeRF, dedicated to enabling instant ondevice NeRF training. Experiments on eight datasets consistently validate the effectiveness of Instant-NeRF…",https://arxiv.org/pdf/2305.05766,
0,"Z Zhu, Y Chen, Z Wu, C Hou, Y Shi, C Li, P Li…",LATITUDE: Robotic Global Localization with Truncated Dynamic Low-pass Filter in City-scale NeRF,2022,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2209.08498,,190,2023-06-20 11:11:40,,,,,,,,,0,0,0,8,1,… • The TDLF is proposed to realize the coarse-to-fine optimization for intial pose obtained by our NeRFassisted place recognition. • We release a dataset for the validation of NeRF-based …,https://arxiv.org/pdf/2209.08498,"https://scholar.google.com/scholar?q=related:hM96SuUNZG0J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"M Masuda, Y Sekikawa, H Saito",Event-based Camera Tracker by t NeRF,2023,arXiv preprint arXiv:2304.04559,arxiv.org,https://arxiv.org/abs/2304.04559,,191,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,… Many NeRF-extention have been proposed [54] to model a … the NeRF representation a novel candidate for representing 3D MAP for camera localization/tracking. Utilization of NeRF as …,https://arxiv.org/pdf/2304.04559,
0,"Y Lee, L Yang, D Fan",MixNeRF: Memory Efficient NeRF with Feature Mixed-up Hash Table,2023,arXiv preprint arXiv:2304.12587,arxiv.org,https://arxiv.org/abs/2304.12587,,193,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… NeRF) has shown remarkable performance in generating photo-realistic novel views. Since the emergence of NeRF… MixNeRF, a memory-efficient NeRF framework that employs a mixed…",https://arxiv.org/pdf/2304.12587,
0,"A Azzarelli, N Anantrasirichai, DR Bull",Towards a Robust Framework for NeRF Evaluation,2023,arXiv preprint arXiv:2305.18079,arxiv.org,https://arxiv.org/abs/2305.18079,,194,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… since they generalise the ability of the entire NeRF pipeline. Hence, in this paper, we … the NeRF pipeline and then performs a parametric evaluation by training and evaluating the NeRF …",https://arxiv.org/pdf/2305.18079,
0,"D Ramirez, S Jayasuriya, A Spanias","Towards Live 3D Reconstruction from Wearable Video: An Evaluation of V-SLAM, NeRF, and Videogrammetry Techniques",2022,arXiv preprint arXiv:2211.11836,arxiv.org,https://arxiv.org/abs/2211.11836,,195,2023-06-20 11:11:40,,,,,,,,,0,0,0,3,1,"… Note that NeRF still relies upon camera pose locations from … NeRF to be not yet perfect, but a substantial improvement over traditional geometric 3D reconstruction. The quality of NeRF …",https://arxiv.org/pdf/2211.11836,"https://scholar.google.com/scholar?q=related:rbX3FX4jnGEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
0,"W Zając, J Tabor, M Zięba, P Spurek",NeRFlame: FLAME-based conditioning of NeRF for 3D face rendering,2023,arXiv preprint arXiv:2303.06226,arxiv.org,https://arxiv.org/abs/2303.06226,,196,2023-06-20 11:11:40,,,,,,,,,0,0,0,4,1,"… NeRF and FLAME that combines the best features of both methods, namely the exceptional rendering quality of NeRF … to explicitly model volume density in NeRF by employing mesh re…",https://arxiv.org/pdf/2303.06226,
